Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-300.00000E-009,-756.00000E-012,396.82540E+000,226.80000E-018,19.08900E-003,1600,2.20000E-006,-1.00700E-009,-2.18471E+003,-2.21540E-015,19.08900E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-124.00000E-012,16.12904E+009,248.00012E-012,23.85100E-003,1664,-800.00000E-009,309.00000E-012,-2.58900E+003,-247.20000E-018,23.85100E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,554.00000E-012,-7.22022E+009,-2.21600E-009,28.06100E-003,1728,1.10000E-006,1.24400E-009,884.24437E+000,1.36840E-015,28.06100E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-705.00000E-012,8.51064E+009,4.23000E-009,32.02500E-003,1728,1.50000E-006,-356.00000E-012,-4.21348E+003,-534.00000E-018,32.02500E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-1.27400E-009,6.27943E+009,10.19200E-009,35.98900E-003,1728,-200.00000E-009,-1.04900E-009,190.65777E+000,209.80000E-018,35.98900E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-418.00000E-012,23.92344E+009,4.18000E-009,39.98600E-003,1728,-1.20000E-006,116.00000E-012,-10.34483E+003,-139.20000E-018,39.98600E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,194.00000E-012,-61.85567E+009,-2.32800E-009,43.88700E-003,1728,2.30000E-006,998.00000E-012,2.30461E+003,2.29540E-015,43.88700E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-685.00000E-012,20.43796E+009,9.59000E-009,47.82200E-003,1728,1.50000E-006,-144.00000E-012,-10.41667E+003,-216.00000E-018,47.82200E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-1.25800E-009,12.71860E+009,20.12800E-009,52.02800E-003,1728,100.00000E-009,-849.00000E-012,-117.78563E+000,-84.90000E-018,52.02800E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-579.00000E-012,31.08808E+009,10.42200E-009,56.39200E-003,1728,400.00000E-009,56.00000E-012,7.14286E+003,22.40000E-018,56.39200E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,38.00000E-012,-526.31579E+009,-760.00000E-012,60.44400E-003,1728,-100.00000E-009,926.00000E-012,-107.99136E+000,-92.60000E-018,60.44400E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-972.00000E-012,22.63374E+009,21.38400E-009,65.08600E-003,1792,800.00000E-009,-299.00000E-012,-2.67559E+003,-239.20000E-018,65.08600E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-1.44500E-009,16.60900E+009,34.68000E-009,69.06500E-003,1792,2.50000E-006,-988.00000E-012,-2.53036E+003,-2.47000E-015,69.06500E-003,1600,0.00000E+000
