Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,1.80000E-006,25.00000E-012,72.00000E+003,45.00000E-018,18.28600E-003,1600,0.00000E+000,1.70000E-006,4.00000E-012,425.00000E+003,6.80000E-018,18.28600E-003,1600,0.00000E+000
1,1,2,2.00000E+000,1.00400E-009,1.99203E+009,2.00800E-009,22.98300E-003,1664,2.00000E+000,1.60000E-006,1.01800E-009,1.57171E+003,1.62880E-015,22.98300E-003,1600,0.00000E+000
1,1,3,4.00000E+000,5.00000E-012,800.00000E+009,20.00000E-012,27.38200E-003,1728,4.00000E+000,-1.70000E-006,-409.00000E-012,4.15648E+003,695.30000E-018,27.38200E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-483.00000E-012,-12.42236E+009,-2.89800E-009,31.44600E-003,1728,6.00000E+000,1.50000E-006,-1.13000E-009,-1.32743E+003,-1.69500E-015,31.44600E-003,1600,0.00000E+000
1,1,5,8.00000E+000,461.00000E-012,17.35358E+009,3.68800E-009,35.41800E-003,1728,8.00000E+000,100.00000E-009,17.00000E-012,5.88235E+003,1.70000E-018,35.41800E-003,1600,0.00000E+000
1,1,6,10.00000E+000,1.17700E-009,8.49618E+009,11.77000E-009,39.35400E-003,1728,10.00000E+000,800.00000E-009,896.00000E-012,892.85714E+000,716.80000E-018,39.35400E-003,1600,0.00000E+000
1,1,7,12.00000E+000,344.00000E-012,34.88372E+009,4.12800E-009,43.34300E-003,1728,12.00000E+000,1.60000E-006,-238.00000E-012,-6.72269E+003,-380.80000E-018,43.34300E-003,1600,0.00000E+000
1,1,8,14.00000E+000,-46.00000E-012,-304.34783E+009,-644.00000E-012,47.24700E-003,1728,14.00000E+000,-500.00000E-009,-793.00000E-012,630.51702E+000,396.50000E-018,47.24700E-003,1600,0.00000E+000
1,1,9,16.00000E+000,543.00000E-012,29.46593E+009,8.68800E-009,51.25800E-003,1728,16.00000E+000,-1.50000E-006,-99.00000E-012,15.15152E+003,148.50000E-018,51.25800E-003,1600,0.00000E+000
1,1,10,18.00000E+000,986.00000E-012,18.25558E+009,17.74800E-009,55.23600E-003,1728,18.00000E+000,-1.40000E-006,487.00000E-012,-2.87474E+003,-681.80000E-018,55.23600E-003,1600,0.00000E+000
1,1,11,20.00000E+000,513.00000E-012,38.98635E+009,10.26000E-009,59.65100E-003,1728,20.00000E+000,-1.60000E-006,-178.00000E-012,8.98876E+003,284.80000E-018,59.65100E-003,1600,0.00000E+000
1,1,12,22.00000E+000,66.00000E-012,333.33333E+009,1.45200E-009,63.94400E-003,1792,22.00000E+000,1.20000E-006,-836.00000E-012,-1.43541E+003,-1.00320E-015,63.94400E-003,1600,0.00000E+000
1,1,13,24.00000E+000,639.00000E-012,37.55869E+009,15.33600E-009,68.03200E-003,1792,24.00000E+000,-1.50000E-006,-100.00000E-012,15.00000E+003,150.00000E-018,68.03200E-003,1600,0.00000E+000
1,1,14,26.00000E+000,1.21600E-009,21.38158E+009,31.61600E-009,72.18300E-003,1792,26.00000E+000,-600.00000E-009,615.00000E-012,-975.60976E+000,-369.00000E-018,72.18300E-003,1600,0.00000E+000
1,1,15,28.00000E+000,632.00000E-012,44.30380E+009,17.69600E-009,76.55900E-003,1792,28.00000E+000,2.10000E-006,-275.00000E-012,-7.63636E+003,-577.50000E-018,76.55900E-003,1600,0.00000E+000
1,1,16,30.00000E+000,304.00000E-012,98.68421E+009,9.12000E-009,80.58100E-003,1792,30.00000E+000,2.40000E-006,-915.00000E-012,-2.62295E+003,-2.19600E-015,80.58100E-003,1600,0.00000E+000
