Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-400.00000E-009,-212.00000E-012,1.88679E+003,84.80000E-018,18.22900E-003,1600,-1.60000E-006,-247.00000E-012,6.47773E+003,395.20000E-018,18.22900E-003,1600,0.00000E+000
1,1,2,-2.00000E+000,-1.84600E-009,1.08342E+009,3.69200E-009,22.95000E-003,1664,-200.00000E-009,2.57500E-009,-77.66990E+000,-515.00000E-018,22.95000E-003,1600,0.00000E+000
1,1,3,-4.00000E+000,-2.83900E-009,1.40895E+009,11.35600E-009,27.22300E-003,1728,2.90000E-006,2.42800E-009,1.19440E+003,7.04120E-015,27.22300E-003,1600,0.00000E+000
1,1,4,-6.00000E+000,-2.98600E-009,2.00938E+009,17.91600E-009,31.33400E-003,1728,-200.00000E-009,1.47600E-009,-135.50136E+000,-295.20000E-018,31.33400E-003,1600,0.00000E+000
1,1,5,-8.00000E+000,-2.26900E-009,3.52578E+009,18.15200E-009,35.27200E-003,1728,0.00000E+000,1.64200E-009,0.00000E+000,0.00000E+000,35.27200E-003,1600,0.00000E+000
1,1,6,-10.00000E+000,-1.55100E-009,6.44745E+009,15.51000E-009,39.20300E-003,1728,300.00000E-009,1.84200E-009,162.86645E+000,552.60000E-018,39.20300E-003,1600,0.00000E+000
1,1,7,-12.00000E+000,-1.53600E-009,7.81250E+009,18.43200E-009,43.12300E-003,1728,2.60000E-006,1.41100E-009,1.84266E+003,3.66860E-015,43.12300E-003,1600,0.00000E+000
1,1,8,-14.00000E+000,-2.05600E-009,6.80934E+009,28.78400E-009,47.07600E-003,1728,1.60000E-006,415.00000E-012,3.85542E+003,664.00000E-018,47.07600E-003,1600,0.00000E+000
1,1,9,-16.00000E+000,-1.95000E-009,8.20513E+009,31.20000E-009,51.02800E-003,1728,-900.00000E-009,423.00000E-012,-2.12766E+003,-380.70000E-018,51.02800E-003,1600,0.00000E+000
1,1,10,-18.00000E+000,-1.13700E-009,15.83113E+009,20.46600E-009,55.01000E-003,1728,500.00000E-009,1.34400E-009,372.02381E+000,672.00000E-018,55.01000E-003,1600,0.00000E+000
1,1,11,-20.00000E+000,-1.01900E-009,19.62709E+009,20.38000E-009,59.26100E-003,1728,1.30000E-006,1.29000E-009,1.00775E+003,1.67700E-015,59.26100E-003,1600,0.00000E+000
1,1,12,-22.00000E+000,-1.84300E-009,11.93706E+009,40.54600E-009,63.68300E-003,1792,900.00000E-009,54.00000E-012,16.66667E+003,48.60000E-018,63.68300E-003,1600,0.00000E+000
1,1,13,-24.00000E+000,-1.69000E-009,14.20118E+009,40.56000E-009,67.79100E-003,1792,-1.10000E-006,166.00000E-012,-6.62651E+003,-182.60000E-018,67.79100E-003,1600,0.00000E+000
1,1,14,-26.00000E+000,-993.00000E-012,26.18328E+009,25.81800E-009,72.26300E-003,1792,-200.00000E-009,1.04100E-009,-192.12296E+000,-208.20000E-018,72.26300E-003,1600,0.00000E+000
1,1,15,-28.00000E+000,-1.17300E-009,23.87042E+009,32.84400E-009,76.59900E-003,1792,1.40000E-006,729.00000E-012,1.92044E+003,1.02060E-015,76.59900E-003,1600,0.00000E+000
