Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-800.00000E-009,-363.00000E-012,2.20386E+003,290.40000E-018,17.98500E-003,1600,0.00000E+000,-3.40000E-006,-429.00000E-012,7.92541E+003,1.45860E-015,17.98500E-003,1600,0.00000E+000
1,1,2,2.00000E+000,460.00000E-012,4.34782E+009,919.99954E-012,22.64400E-003,1664,2.00000E+000,1.00000E-006,206.00000E-012,4.85437E+003,206.00000E-018,22.64400E-003,1600,0.00000E+000
1,1,3,4.00000E+000,314.00000E-012,12.73885E+009,1.25600E-009,26.97000E-003,1728,4.00000E+000,3.10000E-006,79.00000E-012,39.24051E+003,244.90000E-018,26.97000E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-59.00000E-012,-101.69492E+009,-354.00000E-012,31.05400E-003,1728,6.00000E+000,-1.30000E-006,-663.00000E-012,1.96078E+003,861.90000E-018,31.05400E-003,1600,0.00000E+000
1,1,5,8.00000E+000,207.00000E-012,38.64734E+009,1.65600E-009,35.19200E-003,1728,8.00000E+000,-2.30000E-006,-131.00000E-012,17.55725E+003,301.30000E-018,35.19200E-003,1600,0.00000E+000
1,1,6,10.00000E+000,687.00000E-012,14.55604E+009,6.87000E-009,39.15500E-003,1728,10.00000E+000,-600.00000E-009,187.00000E-012,-3.20856E+003,-112.20000E-018,39.15500E-003,1600,0.00000E+000
1,1,7,12.00000E+000,725.00000E-012,16.55172E+009,8.70000E-009,43.10000E-003,1728,12.00000E+000,200.00000E-009,289.00000E-012,692.04152E+000,57.80000E-018,43.10000E-003,1600,0.00000E+000
1,1,8,14.00000E+000,102.00000E-012,137.25490E+009,1.42800E-009,47.03400E-003,1728,14.00000E+000,1.50000E-006,-667.00000E-012,-2.24888E+003,-1.00050E-015,47.03400E-003,1600,0.00000E+000
1,1,9,16.00000E+000,17.00000E-012,941.17647E+009,272.00000E-012,50.98400E-003,1728,16.00000E+000,-700.00000E-009,-666.00000E-012,1.05105E+003,466.20000E-018,50.98400E-003,1600,0.00000E+000
1,1,10,18.00000E+000,826.00000E-012,21.79177E+009,14.86800E-009,55.01700E-003,1728,18.00000E+000,700.00000E-009,250.00000E-012,2.80000E+003,175.00000E-018,55.01700E-003,1600,0.00000E+000
1,1,11,20.00000E+000,1.05600E-009,18.93939E+009,21.12000E-009,59.28300E-003,1728,20.00000E+000,2.30000E-006,550.00000E-012,4.18182E+003,1.26500E-015,59.28300E-003,1600,0.00000E+000
1,1,12,22.00000E+000,206.00000E-012,106.79612E+009,4.53200E-009,63.96900E-003,1792,22.00000E+000,-900.00000E-009,-722.00000E-012,1.24654E+003,649.80000E-018,63.96900E-003,1600,0.00000E+000
1,1,13,24.00000E+000,242.00000E-012,99.17355E+009,5.80800E-009,68.00700E-003,1792,24.00000E+000,-1.60000E-006,-452.00000E-012,3.53982E+003,723.20000E-018,68.00700E-003,1600,0.00000E+000
1,1,14,26.00000E+000,954.00000E-012,27.25367E+009,24.80400E-009,72.53700E-003,1792,26.00000E+000,1.20000E-006,155.00000E-012,7.74194E+003,186.00000E-018,72.53700E-003,1600,0.00000E+000
1,1,15,28.00000E+000,905.00000E-012,30.93923E+009,25.34000E-009,76.75200E-003,1792,28.00000E+000,300.00000E-009,95.00000E-012,3.15789E+003,28.50000E-018,76.75200E-003,1600,0.00000E+000
1,1,16,30.00000E+000,395.00000E-012,75.94937E+009,11.85000E-009,80.71200E-003,1792,30.00000E+000,-600.00000E-009,-720.00000E-012,833.33333E+000,432.00000E-018,80.71200E-003,1600,0.00000E+000
1,1,17,32.00000E+000,477.00000E-012,67.08595E+009,15.26400E-009,84.65700E-003,1792,32.00000E+000,-200.00000E-009,-558.00000E-012,358.42294E+000,111.60000E-018,84.65700E-003,1600,0.00000E+000
1,1,18,34.00000E+000,1.21300E-009,28.02968E+009,41.24200E-009,88.61600E-003,1792,34.00000E+000,-1.40000E-006,75.00000E-012,-18.66667E+003,-105.00000E-018,88.61600E-003,1600,0.00000E+000
1,1,19,36.00000E+000,1.53400E-009,23.46806E+009,55.22400E-009,92.57100E-003,1792,36.00000E+000,2.40000E-006,238.00000E-012,10.08403E+003,571.20000E-018,92.57100E-003,1600,0.00000E+000
1,1,20,38.00000E+000,896.00000E-012,42.41071E+009,34.04800E-009,96.51900E-003,1792,38.00000E+000,700.00000E-009,-1.13600E-009,-616.19718E+000,-795.20000E-018,96.51900E-003,1600,0.00000E+000
1,1,21,40.00000E+000,856.00000E-012,46.72897E+009,34.24000E-009,100.73300E-003,1792,40.00000E+000,-4.70000E-006,-1.58300E-009,2.96905E+003,7.44010E-015,100.73300E-003,1600,0.00000E+000
1,1,22,42.00000E+000,2.16500E-009,19.39954E+009,90.93000E-009,104.84000E-003,1792,42.00000E+000,-1.10000E-006,-809.00000E-012,1.35970E+003,889.90000E-018,104.84000E-003,1600,0.00000E+000
1,1,23,44.00000E+000,3.22100E-009,13.66035E+009,141.72400E-009,108.79600E-003,1792,44.00000E+000,400.00000E-009,-625.00000E-012,-640.00000E+000,-250.00000E-018,108.79600E-003,1600,0.00000E+000
1,1,24,46.00000E+000,2.92800E-009,15.71038E+009,134.68800E-009,112.73800E-003,1792,46.00000E+000,800.00000E-009,-2.19900E-009,-363.80173E+000,-1.75920E-015,112.73800E-003,1600,0.00000E+000
1,1,25,48.00000E+000,3.62400E-009,13.24503E+009,173.95200E-009,116.73300E-003,1792,48.00000E+000,-1.70000E-006,-2.69100E-009,631.73541E+000,4.57470E-015,116.73300E-003,1600,0.00000E+000
1,1,26,50.00000E+000,6.01600E-009,8.31117E+009,300.80000E-009,120.68400E-003,1792,50.00000E+000,-1.00000E-006,-934.00000E-012,1.07066E+003,934.00000E-018,120.68400E-003,1600,0.00000E+000
1,1,27,52.00000E+000,8.64600E-009,6.01434E+009,449.59200E-009,124.62500E-003,1792,52.00000E+000,-4.60000E-006,-13.00000E-012,353.84615E+003,59.80000E-018,124.62500E-003,1600,0.00000E+000
1,1,28,54.00000E+000,10.14300E-009,5.32387E+009,547.72200E-009,128.56200E-003,1792,54.00000E+000,-4.10000E-006,-1.44900E-009,2.82954E+003,5.94090E-015,128.56200E-003,1600,0.00000E+000
1,1,29,56.00000E+000,13.13200E-009,4.26439E+009,735.39200E-009,132.50200E-003,1792,56.00000E+000,-2.40000E-006,-2.71300E-009,884.62956E+000,6.51120E-015,132.50200E-003,1600,0.00000E+000
1,1,30,58.00000E+000,18.49300E-009,3.13632E+009,1.07259E-006,136.48700E-003,1792,58.00000E+000,-600.00000E-009,-2.08700E-009,287.49401E+000,1.25220E-015,136.48700E-003,1600,0.00000E+000
1,1,31,60.00000E+000,25.46600E-009,2.35608E+009,1.52796E-006,140.41000E-003,1792,60.00000E+000,-1.80000E-006,-2.70300E-009,665.92675E+000,4.86540E-015,140.41000E-003,1600,0.00000E+000
1,1,32,62.00000E+000,32.21500E-009,1.92457E+009,1.99733E-006,144.41400E-003,1792,62.00000E+000,-1.20000E-006,-4.44600E-009,269.90553E+000,5.33520E-015,144.41400E-003,1600,0.00000E+000
1,1,33,64.00000E+000,41.67000E-009,1.53588E+009,2.66688E-006,148.35400E-003,1792,64.00000E+000,-1.60000E-006,-6.98100E-009,229.19353E+000,11.16960E-015,148.35400E-003,1600,0.00000E+000
1,1,34,66.00000E+000,53.43400E-009,1.23517E+009,3.52664E-006,152.27600E-003,1792,66.00000E+000,-2.00000E-006,-8.16600E-009,244.91795E+000,16.33200E-015,152.27600E-003,1600,0.00000E+000
1,1,35,68.00000E+000,69.18400E-009,982.88622E+006,4.70451E-006,156.24700E-003,1792,68.00000E+000,-5.10000E-006,-10.50700E-009,485.39069E+000,53.58570E-015,156.24700E-003,1600,0.00000E+000
