Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State,Gate Source
1,1,1,-1.80000E-006,-106.00000E-012,16.98113E+003,190.80000E-018,18.22200E-003,1600,0.00000E+000,-800.00000E-009,-70.00000E-012,11.42857E+003,56.00000E-018,18.22200E-003,1600,0.00000E+000
1,1,2,2.00000E+000,680.00000E-012,2.94117E+009,1.36000E-009,22.92800E-003,1664,2.00000E+000,-1.60000E-006,459.00000E-012,-3.48584E+003,-734.40000E-018,22.92800E-003,1600,0.00000E+000
1,1,3,4.00000E+000,168.00000E-012,23.80952E+009,672.00000E-012,27.29000E-003,1728,4.00000E+000,800.00000E-009,-106.00000E-012,-7.54717E+003,-84.80000E-018,27.29000E-003,1600,0.00000E+000
1,1,4,6.00000E+000,-194.00000E-012,-30.92784E+009,-1.16400E-009,31.38300E-003,1728,6.00000E+000,1.50000E-006,-754.00000E-012,-1.98939E+003,-1.13100E-015,31.38300E-003,1600,0.00000E+000
1,1,5,8.00000E+000,366.00000E-012,21.85792E+009,2.92800E-009,35.36500E-003,1728,8.00000E+000,600.00000E-009,13.00000E-012,46.15385E+003,7.80000E-018,35.36500E-003,1600,0.00000E+000
1,1,6,10.00000E+000,774.00000E-012,12.91990E+009,7.74000E-009,39.31000E-003,1728,10.00000E+000,-2.20000E-006,282.00000E-012,-7.80142E+003,-620.40000E-018,39.31000E-003,1600,0.00000E+000
1,1,7,12.00000E+000,513.00000E-012,23.39181E+009,6.15600E-009,43.25400E-003,1728,12.00000E+000,-1.20000E-006,-21.00000E-012,57.14286E+003,25.20000E-018,43.25400E-003,1600,0.00000E+000
1,1,8,14.00000E+000,140.00000E-012,100.00000E+009,1.96000E-009,47.19300E-003,1728,14.00000E+000,-400.00000E-009,-640.00000E-012,625.00000E+000,256.00000E-018,47.19300E-003,1600,0.00000E+000
1,1,9,16.00000E+000,339.00000E-012,47.19764E+009,5.42400E-009,51.23900E-003,1728,16.00000E+000,-1.30000E-006,-256.00000E-012,5.07812E+003,332.80000E-018,51.23900E-003,1600,0.00000E+000
1,1,10,18.00000E+000,853.00000E-012,21.10199E+009,15.35400E-009,55.46900E-003,1728,18.00000E+000,300.00000E-009,222.00000E-012,1.35135E+003,66.60000E-018,55.46900E-003,1600,0.00000E+000
1,1,11,20.00000E+000,577.00000E-012,34.66205E+009,11.54000E-009,60.08600E-003,1728,20.00000E+000,-1.10000E-006,-49.00000E-012,22.44898E+003,53.90000E-018,60.08600E-003,1600,0.00000E+000
1,1,12,22.00000E+000,48.00000E-012,458.33333E+009,1.05600E-009,64.77600E-003,1792,22.00000E+000,1.20000E-006,-850.00000E-012,-1.41176E+003,-1.02000E-015,64.77600E-003,1600,0.00000E+000
1,1,13,24.00000E+000,608.00000E-012,39.47368E+009,14.59200E-009,68.87600E-003,1792,24.00000E+000,1.40000E-006,40.00000E-012,35.00000E+003,56.00000E-018,68.87600E-003,1600,0.00000E+000
