Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,6.97600E-009,8.60092E+009,418.56000E-009,17.94200E-003,1792,60.00000E+000,-20.00000E+000,-1.21700E-009,16.43385E+009,24.34000E-009,17.94200E-003,1728
1,1,2,60.00000E+000,4.21900E-009,14.22138E+009,253.14000E-009,30.99700E-003,1792,60.00000E+000,-18.00000E+000,9.00000E-012,-2.00000E+012,-162.00000E-012,30.99700E-003,1728
1,1,3,60.00000E+000,2.16400E-009,27.72643E+009,129.84000E-009,44.67700E-003,1792,60.00000E+000,-16.00000E+000,885.00000E-012,-18.07910E+009,-14.16000E-009,44.67700E-003,1728
1,1,4,60.00000E+000,1.41500E-009,42.40283E+009,84.90000E-009,58.69200E-003,1792,60.00000E+000,-14.00000E+000,1.27800E-009,-10.95462E+009,-17.89200E-009,58.69200E-003,1728
1,1,5,60.00000E+000,323.00000E-012,185.75851E+009,19.38000E-009,70.53700E-003,1792,60.00000E+000,-12.00000E+000,468.00000E-012,-25.64103E+009,-5.61600E-009,70.53700E-003,1728
1,1,6,60.00000E+000,-593.00000E-012,-101.18044E+009,-35.58000E-009,84.53500E-003,1792,60.00000E+000,-10.00000E+000,-521.00000E-012,19.19386E+009,5.21000E-009,84.53500E-003,1728
1,1,7,60.00000E+000,-686.00000E-012,-87.46356E+009,-41.16000E-009,97.27800E-003,1792,60.00000E+000,-8.00000E+000,749.00000E-012,-10.68091E+009,-5.99200E-009,97.27800E-003,1728
1,1,8,60.00000E+000,-4.19000E-009,-14.31981E+009,-251.40000E-009,100.97100E-003,1792,60.00000E+000,-6.00001E+000,3.58600E-009,-1.67318E+009,-21.51604E-009,100.97100E-003,1728
1,1,9,60.00000E+000,-4.32800E-009,-13.86322E+009,-259.68000E-009,104.92500E-003,1792,60.00000E+000,-4.00001E+000,5.80400E-009,-689.18160E+006,-23.21606E-009,104.92500E-003,1728
1,1,10,60.00000E+000,-3.59000E-009,-16.71309E+009,-215.40000E-009,109.05100E-003,1792,60.00000E+000,-2.00000E+000,6.84500E-009,-292.18378E+006,-13.68999E-009,109.05100E-003,1664
1,1,11,60.00000E+000,-3.88800E-009,-15.43210E+009,-233.28000E-009,113.29800E-003,1792,60.00000E+000,2.20000E-006,4.96200E-009,443.36961E+000,10.91640E-015,113.29800E-003,1600
1,1,12,60.00000E+000,-1.17800E-009,-50.93379E+009,-70.68000E-009,127.34200E-003,1792,60.00000E+000,2.00000E+000,3.58100E-009,558.50349E+006,7.16200E-009,127.34200E-003,1664
1,1,13,60.00000E+000,-2.52000E-009,-23.80952E+009,-151.20000E-009,131.36700E-003,1792,60.00000E+000,4.00000E+000,3.07900E-009,1.29912E+009,12.31600E-009,131.36700E-003,1728
1,1,14,60.00000E+000,-378.00000E-012,-158.73016E+009,-22.68000E-009,143.56900E-003,1792,60.00000E+000,6.00000E+000,3.43500E-009,1.74672E+009,20.61000E-009,143.56900E-003,1728
1,1,15,60.00000E+000,-787.00000E-012,-76.23888E+009,-47.22000E-009,155.39600E-003,1792,60.00000E+000,8.00000E+000,2.25200E-009,3.55240E+009,18.01600E-009,155.39600E-003,1728
1,1,16,60.00000E+000,-1.19600E-009,-50.16722E+009,-71.76000E-009,169.48600E-003,1792,60.00000E+000,10.00000E+000,1.34400E-009,7.44048E+009,13.44000E-009,169.48600E-003,1728
1,1,17,60.00000E+000,-1.04200E-009,-57.58157E+009,-62.52000E-009,182.51600E-003,1792,60.00000E+000,12.00000E+000,1.57600E-009,7.61421E+009,18.91200E-009,182.51600E-003,1728
1,1,18,60.00000E+000,-2.00000E-012,-30.00000E+012,-120.00000E-012,194.31800E-003,1792,60.00000E+000,14.00000E+000,3.28000E-009,4.26829E+009,45.92000E-009,194.31800E-003,1728
1,1,19,60.00000E+000,-45.00000E-012,-1.33333E+012,-2.70000E-009,207.36300E-003,1792,60.00000E+000,16.00000E+000,3.52200E-009,4.54287E+009,56.35200E-009,207.36300E-003,1728
1,1,20,60.00000E+000,-683.00000E-012,-87.84773E+009,-40.98000E-009,219.81000E-003,1792,60.00000E+000,18.00000E+000,3.32400E-009,5.41516E+009,59.83200E-009,219.81000E-003,1728
1,1,21,60.00000E+000,-733.00000E-012,-81.85539E+009,-43.98000E-009,231.60200E-003,1792,60.00000E+000,20.00000E+000,3.81000E-009,5.24934E+009,76.20000E-009,231.60200E-003,1728
