Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,22.79200E-009,2.63250E+009,1.36752E-006,16.75200E-003,1792,60.00000E+000,-20.00000E+000,-161.00000E-012,124.22360E+009,3.22000E-009,16.75200E-003,1728
1,1,2,60.00000E+000,12.89200E-009,4.65405E+009,773.52000E-009,29.88800E-003,1792,60.00000E+000,-18.00000E+000,-492.00000E-012,36.58537E+009,8.85600E-009,29.88800E-003,1728
1,1,3,60.00000E+000,8.24800E-009,7.27449E+009,494.88000E-009,41.82600E-003,1792,60.00000E+000,-16.00000E+000,514.00000E-012,-31.12840E+009,-8.22400E-009,41.82600E-003,1728
1,1,4,60.00000E+000,4.82600E-009,12.43266E+009,289.56000E-009,54.95500E-003,1792,60.00000E+000,-14.00000E+000,1.57200E-009,-8.90585E+009,-22.00800E-009,54.95500E-003,1728
1,1,5,60.00000E+000,1.63200E-009,36.76471E+009,97.92000E-009,68.54300E-003,1792,60.00000E+000,-12.00000E+000,1.55300E-009,-7.72698E+009,-18.63600E-009,68.54300E-003,1728
1,1,6,60.00000E+000,-1.47800E-009,-40.59540E+009,-88.68000E-009,80.51400E-003,1792,60.00000E+000,-10.00000E+000,1.05500E-009,-9.47867E+009,-10.55000E-009,80.51400E-003,1728
1,1,7,60.00000E+000,-1.73300E-009,-34.62204E+009,-103.98000E-009,92.35100E-003,1792,60.00000E+000,-8.00000E+000,2.48400E-009,-3.22061E+009,-19.87200E-009,92.35100E-003,1728
1,1,8,60.00000E+000,-1.49000E-009,-40.26846E+009,-89.40000E-009,104.13400E-003,1792,60.00000E+000,-6.00000E+000,3.24700E-009,-1.84786E+009,-19.48200E-009,104.13400E-003,1728
1,1,9,60.00000E+000,-2.00900E-009,-29.86560E+009,-120.54000E-009,115.90800E-003,1792,60.00000E+000,-4.00000E+000,2.17200E-009,-1.84162E+009,-8.68800E-009,115.90800E-003,1728
1,1,10,60.00000E+000,-1.70500E-009,-35.19062E+009,-102.30000E-009,120.18900E-003,1792,60.00000E+000,-2.00000E+000,3.64700E-009,-548.39567E+006,-7.29400E-009,120.18900E-003,1664
1,1,11,60.00000E+000,-1.69800E-009,-35.33569E+009,-101.88000E-009,124.41500E-003,1792,60.00000E+000,3.00000E-006,3.37800E-009,888.09947E+000,10.13400E-015,124.41500E-003,1600
1,1,12,60.00000E+000,-1.01500E-009,-59.11330E+009,-60.90000E-009,136.50600E-003,1792,60.00000E+000,2.00000E+000,2.83900E-009,704.47341E+006,5.67800E-009,136.50600E-003,1664
1,1,13,60.00000E+000,-1.75000E-009,-34.28571E+009,-105.00000E-009,148.53200E-003,1792,60.00000E+000,4.00000E+000,1.39000E-009,2.87770E+009,5.56000E-009,148.53200E-003,1728
1,1,14,60.00000E+000,-1.37200E-009,-43.73178E+009,-82.32000E-009,160.31800E-003,1792,60.00000E+000,6.00000E+000,1.73700E-009,3.45423E+009,10.42200E-009,160.31800E-003,1728
1,1,15,60.00000E+000,0.00000E+000,9.90000E+037,0.00000E+000,172.14700E-003,1792,60.00000E+000,8.00000E+000,3.67100E-009,2.17924E+009,29.36800E-009,172.14700E-003,1728
1,1,16,60.00000E+000,-1.17900E-009,-50.89059E+009,-70.74000E-009,176.13100E-003,1792,60.00000E+000,10.00000E+000,3.73200E-009,2.67953E+009,37.32000E-009,176.13100E-003,1728
1,1,17,60.00000E+000,-130.00000E-012,-461.53846E+009,-7.80000E-009,187.97800E-003,1792,60.00000E+000,12.00000E+000,4.97300E-009,2.41303E+009,59.67600E-009,187.97800E-003,1728
1,1,18,60.00000E+000,-715.00000E-012,-83.91608E+009,-42.90000E-009,199.87800E-003,1792,60.00000E+000,14.00000E+000,4.90700E-009,2.85307E+009,68.69800E-009,199.87800E-003,1728
1,1,19,60.00000E+000,-1.02000E-009,-58.82353E+009,-61.20000E-009,211.88400E-003,1792,60.00000E+000,16.00000E+000,5.17700E-009,3.09059E+009,82.83200E-009,211.88400E-003,1728
1,1,20,60.00000E+000,-100.00000E-012,-600.00000E+009,-6.00000E-009,223.70300E-003,1792,60.00000E+000,18.00000E+000,7.09100E-009,2.53843E+009,127.63800E-009,223.70300E-003,1728
