Repeat,VAR2,Point,Source Voltage,Source Current,Source Resistance,Source Power,Source Time,Source State,Source Source,Gate Voltage,Gate Current,Gate Resistance,Gate Power,Gate Time,Gate State
1,1,1,60.00000E+000,18.87500E-009,3.17881E+009,1.13250E-006,16.65300E-003,1792,60.00000E+000,-20.00000E+000,-729.00000E-012,27.43484E+009,14.58000E-009,16.65300E-003,1728
1,1,2,60.00000E+000,11.32100E-009,5.29989E+009,679.26000E-009,29.74700E-003,1792,60.00000E+000,-18.00000E+000,1.46100E-009,-12.32033E+009,-26.29800E-009,29.74700E-003,1728
1,1,3,60.00000E+000,5.93500E-009,10.10952E+009,356.10000E-009,41.66700E-003,1792,60.00000E+000,-16.00000E+000,692.00000E-012,-23.12139E+009,-11.07200E-009,41.66700E-003,1728
1,1,4,60.00000E+000,2.49400E-009,24.05774E+009,149.64000E-009,55.57500E-003,1792,60.00000E+000,-14.00000E+000,-205.00000E-012,68.29268E+009,2.87000E-009,55.57500E-003,1728
1,1,5,60.00000E+000,845.00000E-012,71.00592E+009,50.70000E-009,69.45500E-003,1792,60.00000E+000,-12.00000E+000,66.00000E-012,-181.81818E+009,-792.00000E-012,69.45500E-003,1728
1,1,6,60.00000E+000,19.00000E-012,3.15789E+012,1.14000E-009,81.25000E-003,1792,60.00000E+000,-10.00000E+000,1.82900E-009,-5.46747E+009,-18.29000E-009,81.25000E-003,1728
1,1,7,60.00000E+000,-1.00200E-009,-59.88024E+009,-60.12000E-009,94.60400E-003,1792,60.00000E+000,-8.00000E+000,3.04800E-009,-2.62467E+009,-24.38400E-009,94.60400E-003,1728
1,1,8,60.00000E+000,-2.20800E-009,-27.17391E+009,-132.48000E-009,106.94100E-003,1792,60.00000E+000,-6.00000E+000,2.98600E-009,-2.00938E+009,-17.91600E-009,106.94100E-003,1728
1,1,9,60.00000E+000,-2.88100E-009,-20.82610E+009,-172.86000E-009,118.69800E-003,1792,60.00000E+000,-4.00001E+000,2.64800E-009,-1.51058E+009,-10.59203E-009,118.69800E-003,1728
1,1,10,60.00000E+000,-4.02100E-009,-14.92166E+009,-241.26000E-009,122.73800E-003,1792,60.00000E+000,-2.00000E+000,4.28700E-009,-466.52671E+006,-8.57400E-009,122.73800E-003,1664
1,1,11,60.00000E+000,-3.08500E-009,-19.44895E+009,-185.10000E-009,127.26900E-003,1792,60.00000E+000,3.60000E-006,5.13300E-009,701.34424E+000,18.47880E-015,127.26900E-003,1600
1,1,12,60.00000E+000,-2.72700E-009,-22.00220E+009,-163.62000E-009,139.28000E-003,1792,60.00000E+000,2.00000E+000,2.67700E-009,747.10497E+006,5.35400E-009,139.28000E-003,1664
1,1,13,60.00000E+000,-2.33100E-009,-25.74003E+009,-139.86000E-009,151.63200E-003,1792,60.00000E+000,4.00000E+000,2.17100E-009,1.84247E+009,8.68400E-009,151.63200E-003,1728
1,1,14,60.00000E+000,-1.54000E-009,-38.96104E+009,-92.40000E-009,165.70900E-003,1792,60.00000E+000,6.00000E+000,2.43100E-009,2.46812E+009,14.58600E-009,165.70900E-003,1728
1,1,15,60.00000E+000,-894.00000E-012,-67.11409E+009,-53.64000E-009,177.56100E-003,1792,60.00000E+000,8.00000E+000,3.09000E-009,2.58900E+009,24.72000E-009,177.56100E-003,1728
1,1,16,60.00000E+000,-1.12600E-009,-53.28597E+009,-67.56000E-009,181.47100E-003,1792,60.00000E+000,10.00000E+000,3.83000E-009,2.61097E+009,38.30000E-009,181.47100E-003,1728
1,1,17,60.00000E+000,-330.00000E-012,-181.81818E+009,-19.80000E-009,195.36700E-003,1792,60.00000E+000,12.00000E+000,4.44700E-009,2.69845E+009,53.36400E-009,195.36700E-003,1728
1,1,18,60.00000E+000,-674.00000E-012,-89.02077E+009,-40.44000E-009,209.56700E-003,1792,60.00000E+000,14.00000E+000,4.35300E-009,3.21617E+009,60.94200E-009,209.56700E-003,1728
1,1,19,60.00000E+000,-64.00000E-012,-937.50000E+009,-3.84000E-009,213.26100E-003,1792,60.00000E+000,15.99999E+000,7.27500E-009,2.19931E+009,116.39993E-009,213.26100E-003,1728
1,1,20,60.00000E+000,-632.00000E-012,-94.93671E+009,-37.92000E-009,225.21600E-003,1792,60.00000E+000,18.00000E+000,6.39000E-009,2.81690E+009,115.02000E-009,225.21600E-003,1728
1,1,21,60.00000E+000,65.00000E-012,923.07692E+009,3.90000E-009,229.18800E-003,1792,60.00000E+000,20.00000E+000,9.81300E-009,2.03811E+009,196.26000E-009,229.18800E-003,1728
1,1,22,60.00000E+000,-307.00000E-012,-195.43974E+009,-18.42000E-009,243.20300E-003,1792,60.00000E+000,22.00000E+000,8.25400E-009,2.66537E+009,181.58800E-009,243.20300E-003,1792
1,1,23,60.00000E+000,-1.31200E-009,-45.73171E+009,-78.72000E-009,255.15900E-003,1792,60.00000E+000,24.00000E+000,6.71800E-009,3.57249E+009,161.23200E-009,255.15900E-003,1792
1,1,24,60.00000E+000,-36.00000E-012,-1.66667E+012,-2.16000E-009,269.02800E-003,1792,60.00000E+000,26.00000E+000,6.08400E-009,4.27350E+009,158.18400E-009,269.02800E-003,1792
1,1,25,60.00000E+000,1.38600E-009,43.29004E+009,83.16000E-009,280.97900E-003,1792,60.00000E+000,28.00000E+000,6.71300E-009,4.17101E+009,187.96400E-009,280.97900E-003,1792
1,1,26,60.00000E+000,1.70200E-009,35.25264E+009,102.12000E-009,294.47600E-003,1792,60.00000E+000,30.00000E+000,6.35400E-009,4.72144E+009,190.62000E-009,294.47600E-003,1792
1,1,27,60.00000E+000,1.63800E-009,36.63004E+009,98.28000E-009,307.83100E-003,1792,60.00000E+000,32.00000E+000,5.84400E-009,5.47570E+009,187.00800E-009,307.83100E-003,1792
1,1,28,60.00000E+000,2.26000E-009,26.54867E+009,135.60000E-009,311.95000E-003,1792,60.00000E+000,34.00000E+000,8.71300E-009,3.90222E+009,296.24200E-009,311.95000E-003,1792
1,1,29,60.00000E+000,1.78200E-009,33.67003E+009,106.92000E-009,315.65500E-003,1792,60.00000E+000,36.00000E+000,9.20500E-009,3.91092E+009,331.38000E-009,315.65500E-003,1792
1,1,30,60.00000E+000,3.12900E-009,19.17546E+009,187.74000E-009,327.96800E-003,1792,60.00000E+000,38.00000E+000,7.21500E-009,5.26681E+009,274.17000E-009,327.96800E-003,1792
1,1,31,60.00000E+000,2.84800E-009,21.06742E+009,170.88000E-009,339.99900E-003,1792,60.00000E+000,40.00000E+000,6.19100E-009,6.46099E+009,247.64000E-009,339.99900E-003,1792
1,1,32,60.00000E+000,2.46600E-009,24.33090E+009,147.96000E-009,353.66600E-003,1792,60.00000E+000,42.00000E+000,5.16600E-009,8.13008E+009,216.97200E-009,353.66600E-003,1792
1,1,33,60.00000E+000,3.01400E-009,19.90710E+009,180.84000E-009,367.23500E-003,1792,60.00000E+000,44.00000E+000,5.49800E-009,8.00291E+009,241.91200E-009,367.23500E-003,1792
1,1,34,60.00000E+000,4.54400E-009,13.20423E+009,272.64000E-009,379.45300E-003,1792,60.00000E+000,46.00000E+000,7.09400E-009,6.48435E+009,326.32400E-009,379.45300E-003,1792
1,1,35,60.00000E+000,4.20200E-009,14.27891E+009,252.12000E-009,393.55200E-003,1792,60.00000E+000,48.00000E+000,6.17300E-009,7.77580E+009,296.30400E-009,393.55200E-003,1792
1,1,36,60.00000E+000,3.96900E-009,15.11716E+009,238.14000E-009,406.60900E-003,1792,60.00000E+000,50.00000E+000,5.58300E-009,8.95576E+009,279.15000E-009,406.60900E-003,1792
1,1,37,60.00000E+000,3.79700E-009,15.80195E+009,227.82000E-009,418.78500E-003,1792,60.00000E+000,52.00000E+000,5.18100E-009,10.03667E+009,269.41200E-009,418.78500E-003,1792
1,1,38,60.00000E+000,3.80800E-009,15.75630E+009,228.48000E-009,423.05400E-003,1792,60.00000E+000,54.00000E+000,7.76700E-009,6.95249E+009,419.41800E-009,423.05400E-003,1792
1,1,39,60.00000E+000,3.94700E-009,15.20142E+009,236.82000E-009,437.35100E-003,1792,60.00000E+000,56.00000E+000,5.16900E-009,10.83382E+009,289.46400E-009,437.35100E-003,1792
1,1,40,60.00000E+000,4.63600E-009,12.94219E+009,278.16000E-009,449.48800E-003,1792,60.00000E+000,58.00000E+000,6.03400E-009,9.61220E+009,349.97200E-009,449.48800E-003,1792
1,1,41,60.00000E+000,5.56600E-009,10.77973E+009,333.96000E-009,462.15900E-003,1792,60.00000E+000,60.00000E+000,7.25000E-009,8.27586E+009,435.00000E-009,462.15900E-003,1792
1,1,42,60.00000E+000,5.17200E-009,11.60093E+009,310.32000E-009,476.85600E-003,1792,60.00000E+000,62.00000E+000,6.52600E-009,9.50046E+009,404.61200E-009,476.85600E-003,1792
1,1,43,60.00000E+000,4.21500E-009,14.23488E+009,252.90000E-009,489.05300E-003,1792,60.00000E+000,64.00000E+000,5.65900E-009,11.30942E+009,362.17600E-009,489.05300E-003,1792
1,1,44,60.00000E+000,4.18700E-009,14.33007E+009,251.22000E-009,502.91400E-003,1792,60.00000E+000,66.00000E+000,5.68300E-009,11.61358E+009,375.07800E-009,502.91400E-003,1792
1,1,45,60.00000E+000,3.55800E-009,16.86341E+009,213.48000E-009,506.78600E-003,1792,60.00000E+000,68.00000E+000,9.42300E-009,7.21639E+009,640.76400E-009,506.78600E-003,1792
1,1,46,60.00000E+000,3.93600E-009,15.24390E+009,236.16000E-009,519.90100E-003,1792,60.00000E+000,70.00000E+000,6.52500E-009,10.72797E+009,456.75000E-009,519.90100E-003,1792
1,1,47,60.00000E+000,4.32200E-009,13.88246E+009,259.32000E-009,532.07500E-003,1792,60.00000E+000,72.00000E+000,7.16500E-009,10.04885E+009,515.88000E-009,532.07500E-003,1792
1,1,48,60.00000E+000,4.57500E-009,13.11475E+009,274.50000E-009,547.66400E-003,1792,60.00000E+000,74.00000E+000,7.49500E-009,9.87325E+009,554.63000E-009,547.66400E-003,1792
1,1,49,60.00000E+000,4.33300E-009,13.84722E+009,259.98000E-009,560.51900E-003,1792,60.00000E+000,76.00000E+000,7.60800E-009,9.98948E+009,578.20800E-009,560.51900E-003,1792
1,1,50,60.00000E+000,3.37900E-009,17.75673E+009,202.74000E-009,572.74700E-003,1792,60.00000E+000,78.00000E+000,6.83300E-009,11.41519E+009,532.97400E-009,572.74700E-003,1792
1,1,51,60.00000E+000,3.11400E-009,19.26782E+009,186.84000E-009,586.56300E-003,1792,60.00000E+000,80.00000E+000,6.63700E-009,12.05364E+009,530.96000E-009,586.56300E-003,1792
1,1,52,60.00000E+000,3.17000E-009,18.92744E+009,190.20000E-009,599.72900E-003,1792,60.00000E+000,82.00000E+000,7.18400E-009,11.41425E+009,589.08800E-009,599.72900E-003,1792
